Series Name,Series Code,Country Name,Country Code,1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Suriname,SUR,10.63,13.6,12.973,12.135,11.231,10.35,9.49,9.264,9.097,9.005,8.832,8.72,7.15,7.54,8.1,6.6,6.94,7.22,7.92,7.885,7.687,7.547,8.739,8.53,8.226
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Sweden,SWE,8.94,7.61,5.47,4.73,4.97,5.55,6.69,7.49,7.07,6.16,6.23,8.35,8.61,7.8,7.98,8.05,7.95,7.43,6.99,6.72,6.36,6.83,8.29,8.72,7.39
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Switzerland,CHE,3.57,3.05,2.66,2.49,2.92,4.12,4.32,4.44,3.99,3.64,3.35,4.11,4.81,4.41,4.49,4.75,4.83,4.8,4.92,4.8,4.71,4.39,4.82,5.1,4.3
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Syrian Arab Republic,SYR,7.393,7.6,9.592,11.63,10.941,10.28,9.522,8.82,8.17,8.42,10.94,8.14,8.61,8.611,13.8,14.419,14.683,14.246,13.856,13.672,13.562,13.409,15.279,15.084,13.809
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Tajikistan,TJK,16.5,15.4,14.972,14.565,14.147,13.75,13.362,12.994,12.626,12.253,11.869,11.5,10.844,10.186,9.517,8.859,8.205,7.554,6.9,6.898,6.895,6.894,7.304,7.469,7.001
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Tanzania,TZA,3.316,3.251,3.152,2.99,3.007,3.027,3.079,3.177,3.3,3.02,2.778,2.5,3.047,3.47,3.232,2.93,2.12,2.129,2.189,2.251,2.34,2.445,2.78,2.866,2.603
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Thailand,THA,3.4,2.97,2.39,2.6,1.82,1.54,1.51,1.35,1.22,1.18,1.18,1.49,0.62,0.66,0.58,0.25,0.58,0.6,0.69,0.83,0.77,0.72,1.1,1.21,0.94
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Timor-Leste,TLS,3.41,3.638,3.578,3.475,3.331,3.406,3.486,3.439,3.449,3.402,3.362,3.296,3.3,3.532,3.767,4.01,4.228,4.451,4.66,4.191,3.69,3.079,2.791,2.34,1.786
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Togo,TGO,3.693,3.82,4.152,4.084,4.057,3.898,3.939,4.131,4.23,3.834,3.27,2.841,2.368,1.98,2.023,2.077,2.136,2.2,2.957,3.74,3.759,3.765,4.172,4.398,3.846
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Tonga,TON,3.354,3.711,4.115,4.475,4.835,5.18,3.933,2.562,1.09,1.183,1.258,1.409,1.515,1.605,1.651,1.761,1.922,2.025,2.051,2.136,2.25,2.136,2.733,2.11,2.429
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Trinidad and Tobago,TTO,14.21,13.12,12.1,10.88,10.39,10.48,8.33,7.95,6.27,5.54,4.63,5.28,4.03,3.43,3.72,2.68,2.48,2.43,3.21,3.388,3.49,3.52,4.21,4.45,3.812
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Tunisia,TUN,15.483,15.21,14.94,14.4,14.55,14.51,14.23,12.87,12.51,12.36,12.44,13.29,13.05,18.33,17.63,15.93,14.26,15.16,15.56,15.33,15.46,17.15,18.629,18.524,17.759
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Turkiye,TUR,6.55,7.45,6.3,8.37,10.35,10.55,10.83,10.63,8.72,8.87,9.71,12.55,10.66,8.8,8.15,8.73,9.88,10.24,10.84,10.82,10.89,13.67,13.11,11.98,10.43
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Turkmenistan,TKM,12.2,12.7,11.747,10.893,10.095,9.233,8.361,7.454,6.571,5.7,4.844,4,4,4.001,3.994,3.995,4.005,4.016,4.026,4.036,4.04,4.043,4.551,4.529,4.126
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Uganda,UGA,3.402,3.448,3.535,3.527,3.5,3.6,2.688,1.9,2.252,2.65,3.007,3.6,3.632,3.512,3.55,1.91,2.429,2.793,3.149,3.64,3.382,3.109,3.812,3.42,2.938
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Ukraine,UKR,11.32,11.86,11.71,11.06,10.14,9.06,8.59,7.18,6.81,6.35,6.36,8.84,8.1,7.85,7.53,7.17,9.27,9.14,9.35,9.5,8.8,8.19,9.48,9.83,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,United Arab Emirates,ARE,2.071,2.195,2.25,2.441,2.653,2.892,2.963,3.12,2.96,2.917,2.795,2.887,2.756,2.544,2.256,2.07,1.956,1.789,1.64,2.46,2.24,2.33,4.29,3.11,2.971
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,United Kingdom,GBR,6.2,6.04,5.56,4.7,5.04,4.81,4.59,4.75,5.35,5.26,5.62,7.54,7.79,8.04,7.88,7.52,6.11,5.3,4.81,4.33,4,3.74,4.472,4.826,3.73
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,United States,USA,4.51,4.22,3.99,4.73,5.78,5.99,5.53,5.08,4.62,4.62,5.78,9.25,9.63,8.95,8.07,7.37,6.17,5.28,4.87,4.36,3.9,3.67,8.05,5.35,3.65
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Uruguay,URY,9.36,10.47,12.63,15.05,16.65,16.66,12.98,12.01,10.84,9.4,8.03,7.74,7.16,6.31,6.45,6.44,6.55,7.49,7.84,7.89,8.34,8.73,10.33,9.29,7.87
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Uzbekistan,UZB,13.3,13.3,12.283,11.25,10.218,9.179,8.12,7.069,6.024,4.99,4.89,5.04,5.36,4.96,4.87,4.86,5.09,5.15,5.16,5.83,5.379,4.92,5.29,5.419,4.507
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Vanuatu,VUT,8.288,8.347,8.316,8.45,8.618,8.667,8.439,8.129,8.01,6.853,5.66,4.56,4.676,4.808,4.935,5.041,5.134,5.239,5.251,5.282,5.324,5.44,4.05,4.789,5.219
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,"Venezuela, RB",VEN,11.15,14.53,13.99,13.04,16.17,16.78,15.07,10.66,8.61,7.28,6.25,6.1,7.11,6.9,6.6,7.54,6.798,6.085,5.32,5.05,5.512,5.923,7.53,7.133,5.62
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Viet Nam,VNM,2.29,2.33,2.26,2.76,2.12,2.25,2.14,2.075,2.045,2.03,1.893,1.74,1.11,1,1.03,1.32,1.26,1.85,1.85,1.87,1.16,1.68,2.1,2.38,1.54
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Virgin Islands (U.S.),VIR,11.061,10.687,10.294,10.41,10.646,10.95,10.615,10.553,10.034,9.814,9.899,11.196,11.417,11.713,11.798,12.254,12.364,12.17,12.284,12.005,12.207,12.332,14.687,14.125,12.856
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,West Bank and Gaza,PSE,10.457,10.38,10.63,21.49,27.46,23,23.21,20.02,19.01,18.28,22.91,20.45,21.42,17.6,19.2,19.89,20.53,23,23.94,25.68,26.26,25.34,25.89,26.39,24.42
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,"Yemen, Rep.",YEM,10.831,11.46,11.564,11.727,11.845,12.014,12.133,12.223,12.355,12.49,12.651,12.76,12.793,13.265,13.425,13.619,13.47,17.9,18.341,18.504,17.65,17.35,18.34,18.647,17.613
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Zambia,ZMB,12,12.507,12.93,13.376,14.133,14.701,15.337,15.9,13.225,10.552,7.93,10.589,13.19,10.554,7.85,8.063,8.137,8.34,8.431,8.52,5.03,5.54,6.03,5.2,4.374
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Zimbabwe,ZWE,6.356,6,5.683,5.297,4.994,4.743,4.39,4.665,4.802,5.073,5.543,5.617,5.542,5.37,5.02,4.932,4.77,5.412,5.918,6.349,6.767,7.37,8.651,9.54,9.256
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 05/30/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
